,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn
64,low,34,231,35,macd,84,6,5,17,0.21,1506,754,18,85,99,10,97,340,35,98,704,51,44,64,193,159,494,278,184,780,256,20,911,458,881,125,953,247,842,22,73,175,24,6,378,32,64,6,8,756,11,23,0.31,0.18,0.82,0.8,0.83,0.82,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,False,9.023854542508966,True,False
65,OHLC/4,13,126,46,macdh,20,81,5,3,0.25,349,928,75,14,120,38,95,74,82,52,295,29,98,660,377,701,365,179,725,835,472,203,272,988,633,796,368,358,279,304,67,224,87,2,513,3,26,134,5,108,12,4,0.37,0.12,0.81,0.82,0.97,0.88,True,True,False,True,True,True,True,False,True,False,False,True,False,False,False,True,True,22.569356064872057,True,False
66,HLC/3,99,134,6,macdh,93,8,5,9,0.3,1117,948,58,20,579,10,17,622,55,62,631,23,64,497,997,732,458,448,856,762,214,12,874,830,451,567,661,653,658,289,5,196,245,8,21,45,51,109,8,817,7,10,0.19,0.23,0.81,0.85,0.97,0.94,True,True,False,True,True,False,True,False,False,True,False,True,True,False,True,True,True,33.155980374189,True,False
67,HL/2,28,272,20,macds,64,12,2,8,0.19,962,962,69,6,246,88,22,966,52,80,425,21,7,519,858,781,350,166,964,839,276,151,927,708,476,219,72,207,601,985,37,301,544,9,4,23,103,117,5,823,2,16,0.24,0.24,0.5,0.68,0.7,0.92,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,9.91862243923792,True,False
68,open,6,167,36,macds,15,11,5,3,0.14,1757,442,48,23,346,56,44,906,22,5,186,8,46,903,790,505,376,185,904,396,338,173,211,32,457,290,618,218,855,5,48,195,389,17,309,11,61,161,10,804,13,10,0.05,0.01,0.81,0.84,0.85,0.83,True,True,True,False,False,True,True,True,False,False,True,False,True,False,True,False,True,3.110795591701265,True,False
69,HL/2,26,134,6,macd,33,61,5,2,0.33,1689,703,48,52,875,67,43,533,57,40,533,66,7,37,484,219,463,441,701,617,171,36,992,717,642,590,564,937,327,806,28,55,363,8,892,25,62,133,20,131,10,19,0.38,0.07,0.43,0.66,0.69,0.83,True,False,True,True,False,True,True,True,True,False,True,False,True,False,False,True,True,21.98040629444183,True,False
70,close,132,281,36,macdh,12,32,3,15,0.19,1505,853,13,51,48,4,8,162,15,89,805,83,40,7,881,559,190,174,227,490,376,56,75,37,301,200,335,831,496,305,41,216,409,10,901,43,106,104,5,806,10,22,0.06,0.33,0.5,0.58,0.72,0.79,True,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,24.166125880081136,True,False
71,high,56,113,11,macds,71,50,5,4,0.32,2556,948,48,96,895,26,63,148,69,38,295,22,31,659,770,324,182,101,967,366,310,17,19,709,824,592,799,550,55,542,101,310,220,9,859,22,96,41,8,984,5,6,0.2,0.29,0.99,0.85,0.97,1.0,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,False,True,9.6002003537194,True,False
72,high,46,118,6,macdh,15,80,5,13,0.27,1195,398,3,9,332,23,83,466,20,21,383,68,22,793,698,347,467,172,644,252,127,122,678,258,60,684,361,688,591,464,11,169,63,14,981,23,37,185,4,84,25,10,0.07,0.29,0.52,0.65,0.83,0.98,True,True,False,False,True,False,False,False,True,True,False,True,True,False,True,False,True,24.989449076234763,True,False
73,open,140,175,6,macds,86,51,6,8,0.37,2119,359,100,89,896,62,15,512,76,29,53,62,91,736,966,768,326,181,707,417,178,150,783,512,557,337,574,151,879,144,67,168,420,4,458,6,35,97,11,250,4,3,0.28,0.13,0.96,0.83,0.92,0.96,False,True,False,True,False,True,True,True,False,True,False,True,True,True,True,True,True,6.522958465323647,True,False
74,HLC/3,86,159,22,macds,70,76,2,11,0.35,2938,309,78,6,316,41,61,885,45,54,868,83,60,471,996,717,163,129,522,486,250,157,191,996,231,385,267,735,72,243,84,171,618,18,85,37,83,197,7,935,4,7,0.17,0.06,0.88,0.92,0.94,0.92,True,False,False,True,False,True,False,False,True,True,True,False,False,True,True,True,True,8.289302678356979,True,False
75,low,104,180,5,macdh,68,30,5,4,0.3,2753,641,59,88,942,75,89,911,76,4,727,89,33,315,843,332,272,185,915,416,377,139,686,316,672,261,533,87,174,886,31,121,337,18,773,17,53,150,17,309,12,8,0.2,0.2,0.65,0.98,0.99,0.87,True,False,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,21.90913889083721,True,False
76,high,86,262,38,macds,97,80,3,12,0.07,2718,779,55,95,731,55,3,254,14,14,661,69,45,42,797,176,172,88,982,901,349,227,757,69,205,938,53,788,35,145,49,105,353,16,693,4,20,181,5,634,25,11,0.11,0.12,0.74,0.83,0.83,0.88,True,False,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,13.50780131660204,True,False
77,HLC/3,28,96,25,macd,94,40,3,19,0.28,1772,242,10,78,850,5,27,59,9,96,40,69,98,75,229,431,286,108,982,674,331,91,87,312,580,123,248,337,17,911,60,252,104,10,534,7,52,109,19,429,24,3,0.05,0.2,0.55,0.97,0.88,0.83,False,True,True,True,True,False,True,False,False,False,True,False,False,True,True,True,True,19.036739685611217,True,False
78,close,17,280,35,macds,46,16,5,3,0.38,2742,761,84,78,410,55,48,566,48,44,627,75,68,561,774,48,240,174,795,649,249,113,74,325,981,689,832,814,227,825,16,116,319,14,341,24,79,116,3,715,9,4,0.2,0.36,0.84,0.89,0.91,0.92,True,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,True,2.154434690031884,True,False
79,low,25,155,45,macds,17,73,2,20,0.09,2251,534,21,4,818,12,20,27,4,95,866,55,14,38,763,727,370,303,833,564,253,69,336,568,381,676,922,987,455,544,41,138,513,11,490,35,104,149,12,322,3,5,0.16,0.15,0.86,0.97,0.9,0.92,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,6.509991608075181,True,False
80,HLC/3,63,308,34,macdh,67,99,5,7,0.1,2746,461,45,4,491,96,74,187,54,56,332,62,10,644,895,560,444,265,678,292,102,89,568,476,983,494,943,810,865,249,5,114,383,1,713,6,74,84,6,689,16,25,0.36,0.3,0.85,0.88,0.88,0.96,True,True,True,True,False,True,True,True,False,True,False,True,False,False,True,True,False,23.436493115595376,True,False
81,HL/2,34,303,27,macd,12,65,4,12,0.35,1672,710,23,11,85,44,55,707,43,77,14,20,75,657,908,329,462,252,955,315,300,222,514,191,691,502,419,358,268,799,49,127,298,11,933,26,92,140,3,766,16,6,0.33,0.21,0.32,0.65,0.7,0.95,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,True,False,35.15559201285064,True,False
82,low,46,200,48,macd,62,11,4,18,0.06,2320,839,84,50,502,92,95,913,80,79,107,44,77,242,717,541,331,282,973,319,118,70,788,250,890,904,550,955,404,957,66,179,356,12,858,25,107,166,17,982,18,17,0.29,0.18,0.81,1.0,0.97,0.88,True,False,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,2.319763126028912,True,False
83,low,55,140,24,macd,35,25,6,5,0.02,321,711,21,75,878,63,86,258,62,81,162,89,38,272,883,635,430,341,637,967,415,369,809,489,628,161,599,609,585,474,75,295,8,2,288,28,66,79,19,949,7,4,0.19,0.14,0.52,0.57,0.6,0.65,True,False,False,False,False,True,True,True,True,False,False,True,True,True,False,True,True,21.31282757888884,True,False
84,open,8,283,37,macd,72,49,5,3,0.34,2552,259,89,66,928,44,16,102,40,98,656,50,94,318,687,598,442,178,643,629,477,47,467,302,558,767,642,593,582,60,70,180,206,14,118,25,29,152,13,58,3,21,0.08,0.12,0.43,0.84,0.82,0.86,True,True,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,17.388598366015813,True,False
85,high,20,255,8,macdh,87,99,5,16,0.37,1068,780,76,35,987,51,48,113,25,62,792,54,31,444,605,551,155,27,986,840,196,65,334,314,381,815,605,178,81,277,7,293,141,19,747,30,82,123,20,202,24,12,0.01,0.24,0.83,0.98,0.84,0.84,True,True,True,False,False,False,True,True,True,True,True,False,True,False,False,True,True,7.542844180686391,True,False
86,HLCC/4,119,303,4,macds,21,77,4,7,0.11,1484,387,56,51,29,50,68,974,76,76,263,17,15,225,648,219,346,156,505,863,469,95,543,374,325,313,876,874,760,203,15,162,572,17,245,9,58,78,17,774,20,17,0.38,0.23,0.8,0.86,0.99,0.87,True,False,True,False,False,True,False,False,True,True,True,False,True,True,True,True,True,16.730259133031787,True,False
87,high,45,212,29,macds,28,86,5,5,0.34,2948,533,84,33,998,70,49,685,44,43,118,52,34,122,960,949,279,53,642,847,86,29,586,326,93,312,951,336,588,406,14,82,566,14,739,14,16,189,19,391,12,4,0.07,0.23,0.44,0.85,0.9,0.81,True,True,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,10.347146432035297,True,False
88,OHLC/4,61,183,27,macds,8,25,2,4,0.13,2776,501,10,40,501,17,87,307,39,81,777,54,71,56,855,703,450,97,687,501,397,394,38,598,733,7,556,333,979,519,7,120,107,20,380,18,32,88,19,98,25,17,0.4,0.07,0.9554212487503372,0.9554212487503372,0.4170727039002427,0.4170727039002427,False,True,True,True,False,False,True,False,False,True,False,False,False,False,True,True,True,3.1280769504063017,True,False
89,open,96,276,21,macdh,14,45,6,8,0.15,2530,874,73,69,962,49,75,955,48,97,545,85,93,709,746,203,454,432,707,918,272,178,124,997,563,16,846,799,380,544,24,206,451,9,389,2,101,9,18,288,14,15,0.3,0.08,0.5704013695658446,1.0542921141419963,0.8858141665075654,1.245005798088067,True,True,False,True,True,True,True,True,False,False,True,True,False,True,False,False,True,4.629624794146664,True,False
90,low,11,292,19,macd,2,40,5,6,0.08,2789,908,16,46,510,47,26,431,2,38,760,95,21,554,771,499,471,295,847,434,65,22,29,810,318,11,158,675,96,611,12,231,472,16,907,21,93,122,19,193,9,6,0.18,0.17,0.41,0.53,0.77,0.85,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,True,31.947324095909288,True,False
91,close,8,230,13,macd,36,64,2,11,0.21,888,781,28,21,130,69,6,289,98,45,784,91,81,446,956,755,495,333,679,596,297,151,227,686,627,94,729,433,391,226,52,309,173,13,941,20,21,155,3,550,13,14,0.09,0.03,0.5,0.56,0.88,0.92,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,15.582481553011128,True,False
92,close,37,188,31,macds,48,46,5,3,0.1,2366,323,61,75,619,96,55,968,5,59,551,100,31,577,691,616,355,237,657,546,73,9,558,258,441,831,758,325,792,338,4,239,507,18,395,8,77,192,11,693,7,18,0.24,0.22,0.92,0.86,0.9,1.0,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,True,17.009036977082513,True,False
93,open,42,265,27,macd,45,47,2,18,0.32,2314,771,2,17,515,31,7,682,59,4,978,49,25,56,568,996,362,343,736,506,164,93,730,947,929,835,933,148,886,693,47,262,476,16,460,32,95,18,15,105,6,23,0.23,0.26,0.34,0.66,0.7,0.92,True,True,False,False,True,False,False,True,True,True,False,False,True,True,False,True,False,14.14677505225321,True,False
94,HLCC/4,41,164,29,macd,9,87,3,14,0.11,1064,349,42,2,978,54,66,974,7,75,928,39,10,745,880,733,378,249,991,311,290,227,267,896,969,989,143,644,109,253,55,66,256,8,583,32,94,61,3,631,14,17,0.32,0.38,0.8,0.88,0.97,0.85,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,True,False,16.55937900586865,True,False
95,HLCC/4,135,252,21,macd,26,81,5,6,0.26,1020,993,28,61,204,5,81,492,38,75,674,14,62,889,470,442,167,54,579,544,313,43,596,465,771,32,489,862,469,468,50,135,172,8,350,17,103,103,7,610,12,24,0.37,0.09,0.44,0.96,0.99,0.86,True,False,True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,16.611562248617428,True,False
96,HLCC/4,14,55,28,macds,47,93,3,14,0.28,1034,630,67,10,97,11,27,903,39,21,845,58,54,941,577,346,63,45,940,590,287,249,169,453,498,991,354,988,681,167,75,285,435,12,520,5,74,129,17,7,6,16,0.31,0.05,0.57,0.87,0.94,0.88,True,False,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,6.376482482184138,True,False
97,HL/2,99,245,39,macd,84,48,3,14,0.26,2540,370,41,70,352,44,14,699,98,36,171,93,47,142,895,829,361,177,994,484,309,142,177,702,168,444,428,409,5,38,21,63,169,18,794,18,74,198,12,617,6,5,0.36,0.25,0.35,0.53,0.78,0.89,False,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,True,22.927180207261703,True,False
98,OHLC/4,114,153,15,macd,43,51,4,2,0.17,766,357,17,32,86,52,8,417,92,15,791,23,47,624,616,208,406,226,981,853,402,375,781,815,488,362,194,916,786,991,3,247,273,6,239,38,39,62,11,926,20,17,0.06,0.22,0.21,0.23,0.89,0.91,True,True,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,25.931323820236308,True,False
99,high,114,117,19,macdh,80,53,6,9,0.14,2016,516,49,38,150,45,77,707,20,62,510,86,68,568,737,341,116,64,866,554,300,6,829,998,100,938,185,141,33,500,74,105,165,2,460,24,52,148,17,303,6,2,0.29,0.06,0.52,0.61,0.88,0.95,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,34.00705472041923,True,False
100,HLCC/4,51,97,13,macd,98,20,4,18,0.4,2704,809,6,73,916,8,55,314,6,3,411,46,32,672,917,159,96,11,95,905,497,200,443,126,960,690,60,36,892,739,51,55,496,17,177,17,61,172,7,147,21,2,0.2,0.23,0.21,0.23,0.89,0.91,True,True,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,20.74217919803265,True,False
101,HLC/3,67,134,48,macds,80,16,6,13,0.04,1451,783,2,26,295,78,64,813,18,47,423,24,68,116,685,379,336,10,915,852,470,157,827,178,223,131,700,759,439,46,106,237,75,1,754,24,110,153,6,768,25,7,0.39,0.29,0.13,0.24,0.22,0.64,True,True,True,True,True,False,False,False,True,False,True,False,True,False,False,True,True,3.9128577277222494,True,False
102,HL/2,102,118,29,macd,56,42,2,14,0.27,2269,363,64,27,316,60,49,619,43,62,895,74,32,217,546,474,94,33,249,119,70,9,927,250,150,627,418,279,677,422,97,306,448,2,619,46,48,57,16,993,18,2,0.26,0.28,0.9,0.91,0.95,0.98,True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,10.702044545238026,True,False
103,close,6,59,12,macdh,5,92,5,5,0.34,1682,377,30,70,450,86,76,303,69,87,867,74,58,590,404,696,428,379,896,853,105,78,373,947,925,974,451,238,197,200,57,208,320,18,437,37,79,61,19,244,11,6,0.18,0.35,0.6,0.93,0.95,0.91,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,6.478283618596337,True,False
104,close,117,281,20,macds,95,68,4,10,0.23,1849,802,14,41,364,56,49,854,67,27,540,29,19,574,602,564,286,73,811,314,491,66,256,317,516,253,891,55,607,796,37,299,12,15,966,7,47,17,1,262,7,5,0.04,0.01,0.7502942974378493,1.0416434322931805,0.6752049053252942,1.2512802669787635,True,False,True,True,True,True,True,True,False,True,False,True,True,False,True,True,False,16.49438586262442,True,False
105,open,22,173,43,macds,75,28,2,10,0.31,2862,868,40,81,8,53,4,804,27,25,591,65,19,9,885,470,425,111,906,654,407,339,575,708,101,82,858,25,193,484,2,169,612,10,977,11,51,159,4,883,14,5,0.24,0.35,0.57,0.71,0.69,0.84,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,4.655154584281965,True,False
106,low,6,143,36,macdh,68,43,6,14,0.3,1877,440,72,87,11,73,69,986,17,6,625,42,22,928,859,612,390,323,642,522,360,207,232,776,666,486,56,762,946,844,35,160,471,9,166,19,74,60,2,729,5,2,0.33,0.35,0.44,0.84,0.64,0.97,False,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,True,15.259033339269983,True,False
107,open,40,178,10,macds,92,44,5,11,0.34,2745,220,26,96,489,29,33,181,71,17,60,2,70,357,780,450,180,131,759,505,370,46,795,175,544,221,423,25,170,380,3,43,370,17,663,18,48,24,20,32,11,2,0.05,0.09,0.83,0.93,0.81,0.83,True,True,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,18.51889721484465,True,False
108,OHLC/4,58,116,9,macds,87,71,6,6,0.05,466,631,58,10,219,84,100,194,60,10,427,6,36,797,617,591,331,319,849,535,241,155,571,589,336,123,188,487,812,330,35,184,154,16,737,2,45,154,11,541,12,10,0.03,0.3,0.85,0.88,0.89,0.88,True,True,True,False,False,False,True,False,True,True,False,False,False,True,False,True,True,14.177792042629726,True,False
109,HLCC/4,71,156,12,macdh,39,21,4,10,0.25,1185,505,98,5,442,83,67,511,89,19,550,43,12,266,934,789,258,92,97,692,189,26,949,630,136,41,124,725,655,508,74,258,478,12,927,29,72,136,7,318,3,10,0.13,0.11,0.59,0.86,0.82,0.81,True,True,False,False,True,True,True,False,True,False,True,False,False,False,True,False,False,52.67670972652513,True,False
110,high,139,140,41,macdh,88,93,6,13,0.08,905,582,47,59,991,74,50,151,77,40,706,56,93,130,950,406,207,43,864,649,243,131,10,940,379,183,784,176,958,221,30,47,197,7,870,41,101,163,3,905,14,8,0.3,0.17,0.46,0.53,1.0,1.05,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,True,21.03032567661009,True,False
111,OHLC/4,11,186,7,macd,29,42,5,3,0.17,2751,576,96,30,254,37,28,281,28,87,188,13,42,284,716,322,372,109,629,524,330,291,483,484,743,720,863,560,186,56,76,285,578,3,477,19,109,115,9,635,15,4,0.15,0.29,0.37,0.69,0.73,0.94,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,24.63984226435781,True,False
112,high,32,39,18,macd,82,87,6,6,0.37,491,269,16,6,470,9,22,874,57,4,959,58,73,894,984,564,98,39,882,504,377,135,537,261,166,857,98,912,783,156,69,111,358,13,80,25,26,43,5,522,11,5,0.19,0.19,0.89,0.82,0.86,0.98,True,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,26.328401787413192,True,False
113,HL/2,36,237,12,macdh,90,14,6,10,0.4,2096,881,68,67,132,25,27,671,66,26,149,3,9,512,299,197,217,117,787,497,360,199,140,648,291,348,647,665,427,3,81,230,612,19,318,23,44,194,14,147,21,15,0.36,0.25,0.45,0.77,0.38,0.71,True,True,False,False,True,False,True,False,False,False,True,True,True,False,True,False,True,10.222584835417528,True,False
114,low,68,217,11,macdh,27,16,5,2,0.27,2252,246,48,9,414,18,42,172,91,57,973,100,99,928,958,164,18,11,819,330,254,208,914,204,901,663,109,408,722,562,30,206,444,17,730,24,67,203,8,260,3,11,0.06,0.32,0.9,0.83,0.93,0.96,True,True,True,True,True,False,False,True,True,False,True,False,True,False,True,True,False,37.74387711924126,True,False
115,low,114,306,43,macds,74,79,4,16,0.22,2413,926,52,41,215,98,31,169,43,21,362,15,46,510,994,500,382,86,620,569,428,90,433,147,687,474,152,930,474,208,46,181,188,19,556,30,83,173,2,99,25,16,0.28,0.35,0.64,0.87,0.98,0.86,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False,11.861696651957486,True,False
116,low,49,209,23,macd,19,9,5,18,0.23,2996,873,62,15,561,76,27,683,27,20,848,83,82,234,539,818,422,311,640,705,359,144,71,164,187,765,34,246,668,284,90,112,288,5,326,14,94,114,11,386,13,23,0.24,0.39,0.82,0.94,0.98,0.92,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,True,True,4.747449084077925,True,False
117,HLC/3,55,166,14,macd,18,77,5,16,0.27,286,495,100,9,266,7,49,641,21,89,142,76,36,740,249,688,385,94,255,878,496,55,878,317,124,298,409,366,224,759,25,137,26,17,359,49,68,184,6,698,4,20,0.27,0.35,0.42,0.63,0.61,0.83,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,27.26191893068445,True,False
118,HL/2,80,162,13,macds,88,12,5,7,0.07,2008,374,33,51,517,3,71,563,18,60,610,54,31,561,843,663,297,37,642,402,413,55,995,534,240,155,150,590,946,347,44,127,174,15,932,29,50,162,8,589,14,13,0.31,0.29,0.5,0.86,0.93,0.81,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,4.394013792070464,True,False
119,close,69,305,4,macds,57,56,5,8,0.21,1681,372,9,22,820,55,69,789,14,84,298,15,14,756,674,406,96,74,892,303,301,39,44,660,858,850,818,983,235,792,94,245,436,9,687,18,32,157,13,746,4,15,0.21,0.14,0.38,0.43,0.56,0.62,True,True,True,True,False,False,True,True,False,True,False,True,True,True,False,True,True,41.44308627367362,True,False
120,HL/2,65,121,18,macdh,51,35,5,2,0.16,2759,275,80,36,536,61,72,846,50,5,158,33,9,743,511,696,273,258,396,578,438,38,891,465,294,441,456,915,728,737,100,259,248,9,189,14,103,35,1,24,7,2,0.25,0.11,0.55,0.69,0.79,0.94,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,35.67689007836942,True,False
121,HLCC/4,71,166,15,macds,41,13,5,6,0.25,2831,536,40,24,470,40,17,692,50,65,163,51,29,212,553,504,436,362,946,901,186,159,533,675,643,815,265,470,506,204,15,151,447,19,965,48,88,111,14,919,24,18,0.21,0.38,0.44,0.86,0.53,0.91,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,2.154434690031884,True,False
122,HL/2,12,240,4,macds,54,58,4,5,0.24,1433,401,37,86,23,46,3,504,43,52,612,12,51,622,408,547,335,227,691,469,404,339,744,12,301,230,124,806,989,495,78,172,204,11,313,7,82,96,13,631,17,5,0.04,0.18,0.89,1.0,0.91,0.98,True,True,False,False,False,False,True,False,True,True,True,True,True,False,True,False,True,13.907846809090358,True,False
123,low,47,246,35,macds,73,84,3,11,0.14,2933,323,49,2,502,60,31,125,56,74,989,26,59,99,925,793,197,75,742,628,410,110,575,484,239,961,975,684,856,746,88,182,277,8,640,6,14,17,8,341,25,12,0.11,0.22,0.6,0.86,1.0,0.82,True,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True,False,6.859834247687603,True,False
124,low,71,230,34,macd,19,77,4,6,0.25,2717,314,99,94,400,98,60,889,96,40,711,29,75,166,41,349,305,250,265,390,333,13,399,994,256,565,455,543,36,637,87,193,5,3,686,26,57,139,5,232,6,3,0.27,0.01,0.21,0.23,0.89,0.91,True,True,False,True,True,False,True,False,True,True,False,True,True,True,True,True,False,15.009291225320634,True,False
125,HL/2,128,229,37,macdh,53,80,5,3,0.09,1920,523,73,79,993,87,88,23,59,76,743,9,44,132,697,393,270,77,644,35,306,15,444,137,698,17,202,852,927,523,74,285,500,13,590,2,63,155,8,888,6,12,0.18,0.03,0.51,0.9,0.9,0.82,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,False,False,11.451742436764484,True,False
126,low,91,277,25,macdh,23,23,2,17,0.38,2081,232,70,49,643,31,22,922,57,5,383,26,100,370,856,840,288,276,675,491,293,17,126,457,247,850,400,171,906,312,31,136,105,14,167,20,84,90,20,636,23,13,0.31,0.16,0.8701646157962596,1.3952253233130616,0.5305286324717825,1.2440126714122035,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,3.1186363623666367,True,False
127,HL/2,78,238,15,macd,61,89,3,17,0.11,906,992,70,73,232,28,6,616,82,36,867,82,7,166,578,330,354,335,904,740,214,38,739,143,395,732,732,707,421,941,45,160,309,15,84,38,79,34,1,374,10,22,0.36,0.25,0.5,0.59,0.8,0.86,True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,True,False,18.588684185584647,True,False
128,HL/2,26,280,16,macdh,20,35,5,7,0.16,359,718,21,33,358,93,57,274,11,15,279,12,73,399,551,398,198,182,678,669,366,335,40,450,876,583,567,423,505,36,37,114,98,6,91,16,73,114,12,728,6,3,0.26,0.4,0.55,0.99,0.86,0.84,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,21.8691372289739,True,False
129,HLC/3,114,136,15,macdh,30,95,5,17,0.13,1797,983,59,6,824,79,7,55,59,36,632,32,24,926,539,840,325,78,972,590,413,214,800,660,363,66,682,637,773,16,50,158,11,20,486,24,38,208,18,384,20,14,0.22,0.35,0.31,0.42,0.61,0.74,True,True,True,False,False,True,False,True,True,True,True,True,True,False,False,False,True,27.413075701189285,True,False
130,open,125,211,13,macdh,85,92,4,10,0.26,1161,696,64,39,576,2,9,520,14,48,362,64,18,152,374,458,207,156,565,431,466,332,779,622,92,469,203,187,508,352,29,279,266,10,104,30,50,73,3,17,2,4,0.23,0.4,0.49,0.58,0.88,0.97,True,True,True,False,True,False,True,False,False,False,False,False,True,True,False,True,True,31.01780323125691,True,False
131,HLCC/4,53,215,46,macd,20,83,5,9,0.08,2863,355,38,2,155,52,2,590,19,20,277,20,69,33,452,431,280,98,993,843,107,41,460,32,403,242,986,708,740,480,83,112,214,1,169,6,48,203,9,546,10,7,0.3,0.19,0.64,0.89,0.91,0.82,True,True,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,37.46698366636722,True,False
132,close,133,202,38,macds,92,37,5,3,0.26,757,223,3,23,567,63,24,516,44,90,179,13,81,894,935,563,364,232,802,453,394,49,180,569,93,339,640,224,2,987,93,310,401,19,511,12,27,19,14,735,20,17,0.23,0.05,0.75,0.81,0.94,0.82,True,True,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,2.1818067863648243,True,False
133,open,96,127,37,macd,68,96,2,20,0.12,2729,784,22,30,830,3,97,49,78,2,386,48,96,868,466,255,473,390,907,429,257,241,905,290,204,549,575,255,96,962,68,204,46,3,607,39,87,102,11,536,8,21,0.13,0.3,0.9,0.88,1.0,0.93,True,False,True,False,True,True,False,False,True,False,False,True,True,True,False,True,True,11.907651819190018,True,False
